state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes
Kansas,Boeing,,,,,,
Kansas,Bombardier,,,,,,
Kansas,The Coleman Company,,,,,,
Kansas,Raytheon,,,,,,
Kansas,Bombardier,,,,,,
Kansas,"LMI Aerospace, Inc.",,,,,,
Kansas,"Amdocs, Inc.",,,,,,
Kansas,Boeing,,,,,,
Kansas,Tweco Arcair,,,,,,
Kansas,Bombardier,,,,,,
Kansas,Tweco,,,,,,
Kansas,Tweco,,,,,,
Kansas,Sykes,,,,,,
Kansas,TeleTech,,,,,,
Kansas,Schult Homes,,,,,,
Kansas,Tweco,,,,,,
Kansas,Bombardier,,,,,,
Kansas,Boeing,,,,,,
Kansas,"Laidlaw Transit, Inc.",,,,,,
Kansas,"Sykes Enterprises, Inc.",,,,,,
Kansas,Bombardier,,,,,,
Kansas,Sykes,,,,,,
Kansas,Boeing,,,,,,
Kansas,"Wittur, Inc.",,,,,,
Kansas,Boeing,,,,,,
Kansas,The Carriage House,,,,,,
Kansas,Boeing,,,,,,
Kansas,Bombardier,,,,,,
Kansas,MCI,,,,,,
Kansas,"Principal Residential Mortgage, Inc.",,,,,,
Kansas,"Risk Management Alternatives, Inc.",,,,,,
Kansas,Bombardier/Learjet,,,,,,
Kansas,Harrington-Scanlon Roofing Co. Inc.,,,,,,
Kansas,Via Christi,,,,,,
Kansas,"Ace Electrical Acquisitions, LLC",,,,,,
Kansas,Guidant Sales Corporation,,,,,,
Kansas,Pegasus Satellite Television,,,,,,
Kansas,Guidant Sales Corporation,,,,,,
Kansas,Guidant Sales Corporation,,,,,,
Kansas,Guidant Sales Corporation,,,,,,
Kansas,Guidant Sales Corporation,,,,,,
Kansas,Bombardier,,,,,,
Kansas,Pegasus,,,,,,
Kansas,Raytheon,,,,,,
Kansas,Sara Lee Bakery Group,,,,,,
Kansas,Bombardier,,,,,,
Kansas,Capgemini,,,,,,
Kansas,"CST Industries, Inc.",,,,,,
Kansas,Bombardier,,,,,,
Kansas,Bombardier,,,,,,
Kansas,The Alzheimer's Center of Kansas City,,,,,,
Kansas,Milepost Transportation,,,,,,
Kansas,"Rhodes Grocery, Inc.",,,,,,
Kansas,"Rhodes Grocery, Inc.",,,,,,
Kansas,Viking Office Products,,,,,,
Kansas,Bombardier,,,,,,
Kansas,"McLane Company, Inc.",,,,,,
Kansas,Raytheon,,,,,,
Kansas,Union Tank Car Co.,,,,,,
Kansas,Kansas Children's Service League,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,Galileo International,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,Consolidated Container Company,,,,,,
Kansas,ACS Business Process Solutions',,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,Safelite Glass Corp.,,,,,,
Kansas,The Boeing Company,,,,,,
